repair_status,cdli_id,live_cdli_id,factgrid_qid,artifact_label,live_label_en,live_description_en,live_period_property,live_period_qid,live_period_label,expected_period_label,correct_period_qid,repair_note,removed_claim_ids,new_claim_id,write_status,write_error
ready,205953,P205953,Q2165257,BM 025402,Cuneiform Tablet BM 025402,,P853,Q512152,Old Babylonian Period,Ur III Period,Q512148,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2165257$9F64DC71-2423-46CE-80FC-D1D2D6B52FDD,Q2165257$B0786D10-6E9B-4516-A5F5-2FD1CE6695DC,written,
ready,211013,P211013,Q2163583,YBC 15247,Cuneiform Tablet YBC 15247,,P853,Q512146,Lagash II Period,Ur III Period,Q512148,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2163583$1A44F883-505A-4EB1-B3D1-35885721A0BD,Q2163583$97B9E0B7-7ACB-41AC-8EDC-A2CB86C33285,written,
ready,223162,P223162,Q2164226,"TIM 03, 045","Cuneiform Tablet TIM 03, 045",,P853,Q512148,Ur III Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2164226$F3F94BC7-A3FF-4DCE-8FD4-CCF2F801297B,Q2164226$3DA1BB5B-EE98-4435-8A7D-5AD12D0739E9,written,
ready,227121,P227121,Q2165971,"RIME 3/2.01.02.003, ex. 18","Cuneiform Artifact RIME 3/2.01.02.003, ex. 18",,P853,Q512146,Lagash II Period,Ur III Period,Q512148,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2165971$EE73E672-8918-4FC9-8E0A-7521ACE7E783,Q2165971$24E9E495-1784-4B35-81B5-C95BF75070D4,written,
ready,232773,P232773,Q2162395,"RIME 3/1.01.07.037, ex. 0022","Cuneiform Artifact RIME 3/1.01.07.037, ex. 0022",,P853,Q512150,Early Old Babylonian Period,Lagash II Period,Q512146,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2162395$6B068E8F-9B9E-4F38-AFEB-FEBFCA9C1F1F,Q2162395$B0814B89-A7E2-40C3-9CB3-5F8414FBC36B,written,
ready,233162,P233162,Q2167922,"RIME 3/1.01.07.037, ex. 0411","Cuneiform Artifact RIME 3/1.01.07.037, ex. 0411",,P853,Q512148,Ur III Period,Lagash II Period,Q512146,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2167922$8FF2ABA1-15F5-41C2-B73B-7302F768586D,Q2167922$CBB56BF3-F12B-4DEE-AA6E-84C44D17AEFC,written,
ready,233532,P233532,Q2165336,"RIME 3/1.01.07.037, ex. 0781","Cuneiform Artifact RIME 3/1.01.07.037, ex. 0781",,P853,Q512150,Early Old Babylonian Period,Lagash II Period,Q512146,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2165336$0331B3BA-E4D0-43E0-A288-E84DCB0324F3,Q2165336$C173FB53-6B3A-4851-9D67-29902DC9684B,written,
ready,233861,P233861,Q2163127,"RIME 3/1.01.07.037, ex. 1110","Cuneiform Artifact RIME 3/1.01.07.037, ex. 1110",,P853,Q512148,Ur III Period,Lagash II Period,Q512146,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2163127$4CB599B2-071E-42E6-AC2F-8D025999DDF1,Q2163127$2BC909FF-841F-4730-8A9F-8C7FFDDD3D8C,written,
ready,237571,P237571,Q2164815,BM 099274,Cuneiform Tablet BM 099274,,P853,Q512152,Old Babylonian Period,Neo-Assyrian Period,Q512158,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2164815$E9091C22-9AFA-4DC8-BD91-704DD3AA6BB5,Q2164815$E2B71614-826F-4187-86F4-86614D82438C,written,
ready,239996,P239996,Q2164277,K 21017,Cuneiform Tablet K 21017,,P853,Q512150,Early Old Babylonian Period,Neo-Assyrian Period,Q512158,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2164277$4787B245-0253-4190-9A4B-0B29D0300B47,Q2164277$F001F27A-CDEB-4884-8286-EFAD07633D44,written,
ready,242471,P242471,Q2163805,"ARET 03, 278","Cuneiform Tablet ARET 03, 278",,P853,Q512148,Ur III Period,Ebla Period,Q512143,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2163805$A1DFC579-0D69-41CE-A392-5FF598EC0952,Q2163805$E78EB73C-E1CF-4544-878A-7536AB4A287F,written,
ready,242888,P242888,Q2168493,"ARET 03, 692","Cuneiform Tablet ARET 03, 692",,P853,Q512146,Lagash II Period,Ebla Period,Q512143,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2168493$3A069297-2A66-4981-A360-5A10BD054418,Q2168493$A4713B4E-2A93-4FC2-B9BC-30414E782926,written,
ready,242922,P242922,Q2166289,"ARET 03, 726","Cuneiform Tablet ARET 03, 726",,P853,Q512148,Ur III Period,Ebla Period,Q512143,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2166289$789602A7-D463-46E4-90E8-01117BFB2CB8,Q2166289$838E4713-F6E4-4C4A-A8E0-5BBDD169C4C2,written,
ready,243630,P243630,Q2166546,"ARET 12, 0415","Cuneiform Tablet ARET 12, 0415",,P853,Q512158,Neo-Assyrian Period,Ebla Period,Q512143,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2166546$9463B392-5C6F-4527-B964-80FE798ACF08,Q2166546$C61AC83C-1700-40BA-9523-4D8B0DA19E07,written,
ready,246432,P246432,Q2165527,NMSI —,Cuneiform Tablet P246432,,P853,Q512152,Old Babylonian Period,Ebla Period,Q512143,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2165527$84FBE121-C882-45B7-BC18-317A2D192E1B,Q2165527$E2184AD2-6317-43D2-A10F-16982725D5E6,written,
ready,246961,P246961,Q2163141,"ARET 08, 21","Cuneiform Tablet ARET 08, 21",,P853,Q512158,Neo-Assyrian Period,Ebla Period,Q512143,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2163141$35BCB22D-DC73-48D6-BA44-A1C1E583D51B,Q2163141$84C131F6-D435-4308-8C4E-B13BF52F3371,written,
ready,247389,P247389,Q2163778,NMSI —,Cuneiform Tablet P247389,,P853,Q512148,Ur III Period,Ebla Period,Q512143,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2163778$58E7FF82-29CE-4701-A448-D018BFE6E1C2,Q2163778$65D49358-2EB1-4465-A061-41236B73382D,written,
ready,249397,P249397,Q2167663,"AUCT 5, 172","Cuneiform Tablet AUCT 5, 172",,P853,Q512150,Early Old Babylonian Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2167663$8CD446ED-F892-428D-9410-47E69FD3EDE5,Q2167663$F964B855-91D6-4599-8E4D-631C723FC476,written,
ready,2508,P002508,Q2163397,"IM 023447,?1","Cuneiform Tablet IM 023447,?1",,P853,Q512150,Early Old Babylonian Period,Uruk III Period,Q512134,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2163397$E10641B9-2244-4A51-828E-FA4F62A62393,Q2163397$2AC5054B-0FDE-4867-BF89-1315FFB19CA9,written,
ready,252471,P252471,Q2168175,"MSCT 16, 108","Cuneiform Tablet MSCT 16, 108",,P853,Q512148,Ur III Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2168175$A7FCD231-F03D-48A6-B6AF-BD3190270A1D,Q2168175$53DC360C-15C5-4B38-A6BB-3EB86EF6CF0E,written,
ready,252888,P252888,Q2164862,MS 3850/3,Cuneiform Tablet MS 3850/3,,P853,Q512148,Ur III Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2164862$6D388DDF-1FF9-4708-9FF6-0EAF780F3C4D,Q2164862$B5810265-B6D9-4836-84F1-CD369E531CBF,written,
ready,256062,P256062,Q2164332,UM 29-15-233,Cuneiform Tablet UM 29-15-233,,P853,Q512146,Lagash II Period,Middle Babylonian Period,Q512154,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2164332$D0FCCE1C-AE2B-43C8-A157-59D7DA15A7D7,Q2164332$2433FE4F-CF81-4121-86D6-D4EB1492C92B,written,
ready,256432,P256432,Q2162252,UM 29-15-716,Cuneiform Tablet UM 29-15-716,,P853,Q512146,Lagash II Period,Middle Babylonian Period,Q512154,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2162252$8C800B76-E01E-450C-941E-C4A8F8E796E9,Q2162252$77AE321F-3E53-4F88-AEB0-D25F980B7543,written,
ready,256598,P256598,Q2162554,UM 29-15-969,Cuneiform Tablet UM 29-15-969,,P853,Q512150,Early Old Babylonian Period,Middle Babylonian Period,Q512154,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2162554$050140EB-F757-4942-ADFB-703870D4198B,Q2162554$131588E9-DAA1-4C97-9409-13CD7CA8FE5A,written,
ready,257223,P257223,Q2167592,"RINAP 4 Esarhaddon 057, ex. 001","Cuneiform Artifact RINAP 4 Esarhaddon 057, ex. 001",,P853,Q512148,Ur III Period,Neo-Assyrian Period,Q512158,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2167592$F5DEC8BA-A5A9-416E-844A-775BF8DD5CA7,Q2167592$3E014706-017C-4352-BF13-4FFF47E1551B,written,
ready,259397,P259397,Q2163996,"BE 15, 003","Cuneiform Tablet BE 15, 003",,P853,Q512146,Lagash II Period,Middle Babylonian Period,Q512154,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2163996$54BE5122-E31F-4FFB-ABB1-994451EEBC59,Q2163996$36CC8C4B-0D13-4793-BB12-FBA48A506828,written,
ready,260150,P260150,Q2167214,CBS 03777,Cuneiform Tablet CBS 03777,,P853,Q512158,Neo-Assyrian Period,Middle Babylonian Period,Q512154,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2167214$F38C55F8-0C1D-4ED0-B50D-8C712502565E,Q2167214$7DDB8E41-3086-4E58-BE97-727F0201F47E,written,
ready,262497,P262497,Q2165259,CBS 07495,Cuneiform Tablet CBS 07495,,P853,Q512152,Old Babylonian Period,Early Old Babylonian Period,Q512150,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2165259$338B2175-DD81-4CE3-A9A6-DA1D833D3A36,Q2165259$D3617448-DCE2-4542-A9B6-4405FFD18102,written,
ready,264113,P264113,Q2162401,CBS 06605,Cuneiform Tablet CBS 06605,,P853,Q512146,Lagash II Period,Middle Babylonian Period,Q512154,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2162401$200E861D-89F4-420E-BB1C-2513A5617593,Q2162401$4FB8F539-D52A-4075-B51F-80F7514E846C,written,
ready,265702,P265702,Q2167911,BagM 33 Tafel 2 24,Cuneiform Tablet BagM 33 Tafel 2 24,,P853,Q512155,Middle Assyrian Period,Middle Babylonian Period,Q512154,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2167911$7E420B7D-5B0C-4A3B-A3AE-D16C182CC145,Q2167911$D11B77C5-474F-41C4-8B3E-B3DBA39EEAF4,written,
ready,265997,P265997,Q2169638,"BE 17/1, 021","Cuneiform Tablet BE 17/1, 021",,P853,Q512155,Middle Assyrian Period,Middle Babylonian Period,Q512154,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2169638$94825032-DFB4-476B-8358-D8C56683A461,Q2169638$C39858F2-5645-45A4-9F8C-18FD6D4CD631,written,
ready,266987,P266987,Q2167353,CBS 11849,Cuneiform Tablet CBS 11849,,P853,Q512146,Lagash II Period,Middle Babylonian Period,Q512154,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2167353$656AB7BD-3FA7-49CA-A612-3DC197899777,Q2167353$1431F235-4A8D-4931-BD93-3A2035CBC4E5,written,
ready,270146,P270146,Q2012290,"RINAP 5/3, Ashurbanipal x2016, ex. 007-008","Cuneiform Artifact RINAP 5/3, Ashurbanipal x2016, ex. 007-008",,P853,Q512159,Late Babylonian Period,Neo-Assyrian Period,Q512158,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2012290$CAB6DF36-4FEB-4E70-B77B-D54190126EE2,Q2012290$2852D1D1-864D-4021-B010-D6E1BA75B505,written,
ready,270853,P270853,Q2165698,EA 354,Cuneiform Tablet EA 354,,P853,Q512148,Ur III Period,Middle Babylonian Period,Q512154,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2165698$0BBE58CA-D080-44EB-ADEA-D41D367B71BA,Q2165698$A582AEA7-576C-46F6-B2DE-17FC5FE0BF45,written,
ready,272881,P272881,Q2151206,CDLI Seals 001371 (physical),Cuneiform Artifact CDLI Seals 001371 (physical),,P853,Q512151,Old Assyrian Period,Early Old Babylonian Period,Q512150,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2151206$48625520-E7D0-4566-8457-9075E6C3D6BF,Q2151206$D5D43D32-FBEF-430F-A571-E7613F432047,written,
ready,274543,P274543,Q2166139,"ZA 004, 159 9","Cuneiform Tablet ZA 004, 159 9",,P853,Q512155,Middle Assyrian Period,Neo-Assyrian Period,Q512158,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2166139$C645D6D0-8B4F-4FC7-B513-741CD0083282,Q2166139$C92B3765-4584-4FC7-888A-DBF06AA1D8F9,written,
ready,274810,P274810,Q2163770,SAKF 144,Cuneiform Tablet SAKF 144,,P853,Q512150,Early Old Babylonian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2163770$AAD782BD-5CAA-4DB0-B52A-27D854589B8D,Q2163770$7DA9EBA7-4758-4178-A1E2-9B72393FD6DD,written,
ready,278833,P278833,Q2167644,N 3856,Cuneiform Tablet N 3856,,P853,Q512148,Ur III Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2167644$170E3025-6C8F-4C80-8A60-41C7C0AD7A41,Q2167644$6AF145DB-AF9E-4102-AD16-214E51F3FD1D,written,
ready,279371,P279371,Q2165164,N 4513,Cuneiform Tablet N 4513,,P853,Q512148,Ur III Period,Middle Babylonian Period,Q512154,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2165164$AE6F590E-27F4-4969-B82C-84C807D7B8EA,Q2165164$C6345256-EC69-4DF0-8D2E-D9E67BDC51AF,written,
ready,279721,P279721,Q2168103,N 5525,Cuneiform Tablet N 5525,,P853,Q512148,Ur III Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2168103$3F38E1DE-EEF3-4B47-B31F-65C931495C60,Q2168103$C586207B-3125-4BCB-86E4-4F97E46763F7,written,
ready,281145,P281145,Q2164657,NATN p. 61 catalogue,Cuneiform Tablet NATN p. 61 catalogue,,P853,Q512158,Neo-Assyrian Period,Ur III Period,Q512148,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2164657$4EFD6B16-F4F7-4459-9F42-308A873F0263,Q2164657$8307DD72-1E2B-4921-9520-EF88D70D30CA,written,
ready,282616,P282616,Q2163676,"KAL 12, 03","Cuneiform Tablet KAL 12, 03",,P853,Q512156,Middle Elamite Period,Middle Assyrian Period,Q512155,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2163676$CC8C2706-F322-4D3E-B989-6E9BF2CF9890,Q2163676$C3AC2676-1D96-45C9-9D4D-285E7C7F6325,written,
ready,283528,P283528,Q2162099,"MARV 8, 54","Cuneiform Tablet MARV 8, 54",,P853,Q512146,Lagash II Period,Middle Assyrian Period,Q512155,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2162099$D468EB7E-B3A8-4164-AD43-2642F3B4E866,Q2162099$4F92444B-F908-418E-914C-E65A522F3F20,written,
ready,285239,P285239,Q2024365,"BAM 2, 143","Cuneiform Tablet BAM 2, 143",,P853,Q512159,Late Babylonian Period,Neo-Assyrian Period,Q512158,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2024365$12B2A5FF-AF19-4224-8C59-4C363E2EA1BA,Q2024365$7B073B24-6DD3-49F4-A8B2-DB4F81E20363,written,
ready,285281,P285281,Q2167089,"BAM 2, 189","Cuneiform Tablet BAM 2, 189",,P853,Q512159,Late Babylonian Period,Neo-Assyrian Period,Q512158,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2167089$97C5102F-3DC6-42FF-B82C-2008649757DC,Q2167089$62058830-D0C8-4B83-A38A-CCD4CC228BCF,written,
ready,285413,P285413,Q2152545,"BAM 4, 333","Cuneiform Tablet BAM 4, 333",,P853,Q512159,Late Babylonian Period,Neo-Assyrian Period,Q512158,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2152545$88E9F0FA-94B6-40A5-9DE8-F10FBBCF0FB4,Q2152545$20C01615-14D2-48CD-A993-65E87B0E68B7,written,
ready,285429,P285429,Q2163730,"BAM 4, 357","Cuneiform Tablet BAM 4, 357",,P853,Q512159,Late Babylonian Period,Neo-Assyrian Period,Q512158,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2163730$DA0001AA-7D72-425A-A965-1F4B02C8CF99,Q2163730$3C37E326-F0C2-41F0-87B0-0E314FA9D67E,written,
ready,289826,P289826,Q2166311,YBC 16999,Cuneiform Artifact YBC 16999,,P853,Q512148,Ur III Period,Lagash II Period,Q512146,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2166311$5938D7B6-4352-40AC-A374-60E2A22902EB,Q2166311$EA649196-B0E6-43FE-A5F8-15CA626B538A,written,
ready,291515,P291515,Q2165852,"BIN 01, 149","Cuneiform Tablet BIN 01, 149",,P853,Q512146,Lagash II Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2165852$762AB16F-A48F-4FC3-BF0B-8B7A647B714C,Q2165852$E1042F34-5F13-47C6-A10C-74207610D344,written,
ready,292293,P292293,Q2164014,"BIN 02, 038","Cuneiform Artifact BIN 02, 038",,P853,Q512158,Neo-Assyrian Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2164014$942DD100-ECAA-43A4-9C81-8AFE543B8667,Q2164014$158C5AC3-B7C7-425F-9A8E-76D6849769E6,written,
ready,292769,P292769,Q2163088,"BIN 07, 177","Cuneiform Tablet BIN 07, 177",,P853,Q512148,Ur III Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2163088$43DB2487-88B8-46D7-92A1-E2138C577CDE,Q2163088$265A9A5F-7442-4249-A26A-B28C9658950E,written,
ready,293528,P293528,Q2166064,NBC 04431,Cuneiform Tablet NBC 04431,,P853,Q512146,Lagash II Period,Ur III Period,Q512148,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2166064$B9A429B1-F76B-410C-B842-4B860B74C8B5,Q2166064$508CB575-61C2-4BC0-A3C6-7A8A0DB80202,written,
ready,294717,P294717,Q2166213,"GCCI 2, 386","Cuneiform Tablet GCCI 2, 386",,P853,Q512148,Ur III Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2166213$88C78C58-A014-4B88-87FD-455155D660C5,Q2166213$9DB4DD30-3CAC-4B63-BC49-BC31094F6DB6,written,
ready,295556,P295556,Q2164282,MLC 00767,Cuneiform Tablet MLC 00767,,P853,Q512158,Neo-Assyrian Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2164282$1A764605-CFDE-4BAE-B2C8-444F51CF3739,Q2164282$003D5E1C-4471-4F90-838C-95DAD7AD24F6,written,
ready,297091,P297091,Q2163351,"BIN 01, 135","Cuneiform Tablet BIN 01, 135",,P853,Q512158,Neo-Assyrian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2163351$D2FB1A68-2C19-4A2E-9B72-8419459373C2,Q2163351$70A13F4E-1AC4-4B4A-B471-538AEC8AFA47,written,
ready,297838,P297838,Q2166355,"YOS 17, 106","Cuneiform Tablet YOS 17, 106",,P853,Q512148,Ur III Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2166355$FA0B92E5-7FF1-4ADC-9F67-BCE40F89EEE4,Q2166355$FE5AA251-D2CA-4403-B47B-025072E401D2,written,
ready,298364,P298364,Q2162700,NBC 06449,Cuneiform Tablet NBC 06449,,P853,Q512148,Ur III Period,Early Old Babylonian Period,Q512150,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2162700$0F95E61A-F488-428B-A373-15FDD5307807,Q2162700$4F065507-8EEE-4B8A-9E29-3639F3C0482D,written,
ready,300560,P300560,Q2162687,NBC 09393,Cuneiform Tablet NBC 09393,,P853,Q512148,Ur III Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2162687$38B75E55-B779-4976-9C03-DC2E7F1C52FB,Q2162687$23C4AD39-B99A-4C3F-9016-6E9BC95ADF08,written,
ready,300833,P300833,Q2165269,NBC 09716,Cuneiform Artifact NBC 09716,,P853,Q512150,Early Old Babylonian Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2165269$E8432DB8-AF23-430D-A189-8B064F55B81D,Q2165269$1AB5A3ED-0A59-46A8-BA43-452210EEE1E7,written,
ready,301371,P301371,Q2168196,NBC 10436,Cuneiform Tablet NBC 10436,,P853,Q512158,Neo-Assyrian Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2168196$545183E6-2547-4A2B-9B6C-B8E40C129FAE,Q2168196$823C54C5-8599-4660-A5CB-42AC8834A475,written,
ready,304523,P304523,Q2167490,YBC 01959,Cuneiform Tablet YBC 01959,,P853,Q512158,Neo-Assyrian Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2167490$7D1A6C9F-FC24-4E33-8144-A8B179E576C2,Q2167490$C84D5B5A-006D-47FA-B772-683F18A373AD,written,
ready,304870,P304870,Q2164826,YBC 03431,Cuneiform Tablet YBC 03431,,P853,Q512148,Ur III Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2164826$AA07007C-00F4-4DA7-B94D-1B3B25C6FA3D,Q2164826$15FF9F42-9C65-4A87-A3BD-4244CC5CDD89,written,
ready,305298,P305298,Q2162585,"YOS 06, 001","Cuneiform Tablet YOS 06, 001",,P853,Q512146,Lagash II Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2162585$B6BB14B9-13C2-40F3-A484-453A1E99515F,Q2162585$B1D89214-29ED-483D-82F2-AAA7D4F5F0DE,written,
ready,305332,P305332,Q2162198,"YOS 07, 043","Cuneiform Tablet YOS 07, 043",,P853,Q512148,Ur III Period,Achaemenid Period,Q512163,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2162198$2D0B7940-1BB6-49B5-9A43-0225E5DE16E4,Q2162198$E0C9AF48-840F-493C-B8B6-C3644D57AD16,written,
ready,310130,P310130,Q2166532,"YOS 17, 245","Cuneiform Tablet YOS 17, 245",,P853,Q512150,Early Old Babylonian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2166532$91A5DC57-4E24-4D50-BAA9-99EF9157F46F,Q2166532$FB19B826-C0A8-4593-BB67-2C824348D8C7,written,
ready,310999,P310999,Q2163135,YBC 10713,Cuneiform Tablet YBC 10713,,P853,Q512148,Ur III Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2163135$ABF89653-409A-4EE8-A0F0-D1FC93C1FECA,Q2163135$5BEA25D5-2AB8-4B4D-8FBA-C4A7F10453CF,written,
ready,314173,P314173,Q2163502,"CT 53, 763","Cuneiform Tablet CT 53, 763",,P853,Q512155,Middle Assyrian Period,Neo-Assyrian Period,Q512158,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2163502$90CE01AC-969F-4D2B-AD59-F2326BFEB0AA,Q2163502$E1D9FE62-97FB-43CB-879C-B7BB7A35386C,written,
ready,314489,P314489,Q2163801,"CT 55, 098","Cuneiform Tablet CT 55, 098",,P853,Q512155,Middle Assyrian Period,Neo-Babylonian Period,Q512161,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2163801$05E40423-4127-40FD-87C8-7D2840BDC217,Q2163801$8134436E-D2E5-4047-AE3C-5654A9B4AD57,written,
ready,315332,P315332,Q2165683,TJA UMM G 07,Cuneiform Tablet TJA UMM G 07,,P853,Q512148,Ur III Period,Old Babylonian Period,Q512152,Replace live period claim with the period expected from the current live FactGrid P692 CDLI ID.,Q2165683$1DAE494C-893E-4E9E-8FC3-DA8AC8A9ABCB,Q2165683$1244F5F9-378B-41BF-B7F5-BB35D4AD2244,written,
